CtryName,Zone_ID,cluster
DRC_S,2753,46
DRC_S,187,19
DRC_S,2854,1
DRC_S,198,26
DRC_S,2867,23
DRC_S,580,1
DRC_S,2742,23
DRC_S,3134,19
DRC_S,587,1
DRC_S,2995,7
DRC_S,3147,49
DRC_S,299,48
DRC_S,555,19
DRC_S,1906,20
DRC_S,215,2
DRC_S,2626,46
DRC_S,2919,23
DRC_S,179,26
DRC_S,2931,7
DRC_S,374,48
DRC_S,562,23
DRC_S,3035,8
DRC_S,3020,8
DRC_S,2944,7
DRC_S,2700,22
DRC_S,2638,22
DRC_S,2960,8
DRC_S,2897,1
DRC_S,3258,39
DRC_S,186,2
DRC_S,173,26
DRC_S,2650,22
DRC_S,269,43
DRC_S,24,6
DRC_S,2861,23
DRC_S,2698,22
DRC_S,3231,37
DRC_S,169,26
DRC_S,2929,8
DRC_S,2916,8
DRC_S,2449,30
DRC_S,3013,8
DRC_S,2673,1
DRC_S,2634,46
DRC_S,2882,23
DRC_S,2729,22
DRC_S,209,2
DRC_S,3004,7
DRC_S,2674,46
DRC_S,3229,37
DRC_S,2207,20
DRC_S,2874,7
DRC_S,2600,46
DRC_S,2612,1
DRC_S,185,43
DRC_S,382,48
DRC_S,2771,46
DRC_S,619,46
DRC_S,2973,13
DRC_S,201,26
DRC_S,2847,22
DRC_S,2839,23
DRC_S,3271,16
DRC_S,2699,22
DRC_S,444,5
DRC_S,2665,46
DRC_S,2625,46
DRC_S,2928,23
DRC_S,3228,44
DRC_S,3177,31
DRC_S,203,26
DRC_S,2932,7
DRC_S,2923,8
DRC_S,2935,7
DRC_S,384,48
DRC_S,2872,7
DRC_S,2991,7
DRC_S,3245,37
DRC_S,1905,20
DRC_S,2716,22
DRC_S,326,48
DRC_S,2714,46
DRC_S,3001,7
DRC_S,618,3
DRC_S,548,7
DRC_S,607,46
DRC_S,2954,13
DRC_S,3107,31
DRC_S,2747,1
DRC_S,2918,7
DRC_S,2710,22
DRC_S,2875,7
DRC_S,3111,19
DRC_S,2733,22
DRC_S,2591,46
DRC_S,529,38
DRC_S,2766,22
DRC_S,2565,30
DRC_S,2804,46
DRC_S,2943,7
DRC_S,2717,22
DRC_S,2663,22
DRC_S,2853,22
DRC_S,2813,8
DRC_S,2541,3
DRC_S,2915,23
DRC_S,551,31
DRC_S,2590,46
DRC_S,2837,22
DRC_S,2883,8
DRC_S,3050,31
DRC_S,606,46
DRC_S,2570,3
DRC_S,3226,37
DRC_S,2787,22
DRC_S,2573,3
DRC_S,561,23
DRC_S,535,38
DRC_S,2630,46
DRC_S,2956,7
DRC_S,297,48
DRC_S,2898,23
DRC_S,2719,46
DRC_S,2899,23
DRC_S,3008,7
DRC_S,2557,22
DRC_S,1878,20
DRC_S,609,46
DRC_S,2896,23
DRC_S,663,30
DRC_S,3223,4
DRC_S,357,27
DRC_S,2667,22
DRC_S,2661,1
DRC_S,2607,23
DRC_S,3079,31
DRC_S,2887,7
DRC_S,313,48
DRC_S,3110,19
DRC_S,23,6
DRC_S,191,2
DRC_S,2601,46
DRC_S,174,26
DRC_S,3181,19
DRC_S,2599,1
DRC_S,145,41
DRC_S,2820,22
DRC_S,2249,25
DRC_S,3272,17
DRC_S,199,26
DRC_S,3212,44
DRC_S,3213,44
DRC_S,2527,30
DRC_S,588,23
DRC_S,148,41
DRC_S,202,43
DRC_S,532,38
DRC_S,3135,19
DRC_S,3129,19
DRC_S,2554,30
DRC_S,3225,37
DRC_S,617,3
DRC_S,2834,8
DRC_S,2989,7
DRC_S,2337,6
DRC_S,2757,1
DRC_S,2877,23
DRC_S,2786,22
DRC_S,3102,19
DRC_S,621,3
DRC_S,3106,31
DRC_S,3123,31
DRC_S,2988,7
DRC_S,162,49
DRC_S,620,3
DRC_S,2888,23
DRC_S,3257,39
DRC_S,149,41
DRC_S,2905,8
DRC_S,2963,8
DRC_S,2914,1
DRC_S,3222,4
DRC_S,3249,39
DRC_S,2169,20
DRC_S,3183,26
DRC_S,32,45
DRC_S,3015,31
DRC_S,197,26
DRC_S,2645,46
DRC_S,2814,8
DRC_S,550,7
DRC_S,2965,7
DRC_S,3143,31
DRC_S,150,41
DRC_S,3221,44
DRC_S,3108,19
DRC_S,392,47
DRC_S,3216,4
DRC_S,2936,7
DRC_S,2743,46
DRC_S,3153,31
DRC_S,608,46
DRC_S,2631,46
DRC_S,54,45
DRC_S,141,41
DRC_S,616,3
DRC_S,2993,8
DRC_S,3168,19
DRC_S,2975,7
DRC_S,3148,19
DRC_S,2571,3
DRC_S,177,26
DRC_S,2894,7
DRC_S,2876,28
DRC_S,680,30
DRC_S,3146,19
DRC_S,2797,22
DRC_S,622,3
DRC_S,2748,46
DRC_S,2549,46
DRC_S,3211,44
DRC_S,2583,46
DRC_S,193,43
DRC_S,2910,7
DRC_S,3040,31
DRC_S,3113,31
DRC_S,3244,37
DRC_S,544,38
DRC_S,2761,1
DRC_S,3133,31
DRC_S,2434,30
DRC_S,1898,20
DRC_S,533,38
DRC_S,2605,1
DRC_S,538,38
DRC_S,2385,6
DRC_S,2234,25
DRC_S,2588,1
DRC_S,2978,7
DRC_S,2835,8
DRC_S,2558,30
DRC_S,558,7
DRC_S,375,16
DRC_S,2884,8
DRC_S,2559,46
DRC_S,84,21
DRC_S,3260,16
DRC_S,2862,7
DRC_S,2977,7
DRC_S,3070,31
DRC_S,628,45
DRC_S,2550,46
DRC_S,346,27
DRC_S,2780,8
DRC_S,3100,19
DRC_S,138,41
DRC_S,3170,31
DRC_S,3220,19
DRC_S,2615,46
DRC_S,2398,30
DRC_S,151,41
DRC_S,2880,28
DRC_S,615,3
DRC_S,549,7
DRC_S,496,33
DRC_S,2675,8
DRC_S,381,48
DRC_S,557,7
DRC_S,2930,7
DRC_S,2934,8
DRC_S,3002,7
DRC_S,2653,8
DRC_S,3151,31
DRC_S,2913,8
DRC_S,3203,44
DRC_S,219,43
DRC_S,2911,7
DRC_S,2685,22
DRC_S,3217,44
DRC_S,2946,7
DRC_S,1801,20
DRC_S,3097,19
DRC_S,2724,8
DRC_S,3241,37
DRC_S,93,21
DRC_S,578,30
DRC_S,140,41
DRC_S,3003,7
DRC_S,380,48
DRC_S,160,26
DRC_S,2635,8
DRC_S,2781,8
DRC_S,3240,39
DRC_S,627,6
DRC_S,3176,31
DRC_S,530,38
DRC_S,2514,30
DRC_S,559,31
DRC_S,2440,6
DRC_S,2387,3
DRC_S,3021,31
DRC_S,2324,6
DRC_S,171,26
DRC_S,2902,8
DRC_S,2819,22
DRC_S,2704,8
DRC_S,2964,7
DRC_S,612,8
DRC_S,585,30
DRC_S,2424,3
DRC_S,2427,6
DRC_S,2532,46
DRC_S,3187,44
DRC_S,3192,44
DRC_S,3215,4
DRC_S,2303,30
DRC_S,192,26
DRC_S,3206,44
DRC_S,2893,7
DRC_S,3048,24
DRC_S,2906,8
DRC_S,2534,30
DRC_S,2374,6
DRC_S,1870,29
DRC_S,3209,44
DRC_S,3128,19
DRC_S,3267,16
DRC_S,3238,39
DRC_S,363,27
DRC_S,3190,44
DRC_S,2346,30
DRC_S,2302,6
DRC_S,2608,46
DRC_S,167,26
DRC_S,2886,8
DRC_S,377,48
DRC_S,3196,4
DRC_S,2423,30
DRC_S,3018,24
DRC_S,134,42
DRC_S,2375,3
DRC_S,2660,22
DRC_S,3253,39
DRC_S,208,2
DRC_S,347,48
DRC_S,3166,44
DRC_S,3033,24
DRC_S,2821,8
DRC_S,610,8
DRC_S,2495,46
DRC_S,2967,8
DRC_S,438,10
DRC_S,2275,30
DRC_S,3158,19
DRC_S,2730,8
DRC_S,2962,8
DRC_S,3186,4
DRC_S,3171,19
DRC_S,3036,24
DRC_S,2697,22
DRC_S,195,26
DRC_S,2798,22
DRC_S,2720,28
DRC_S,133,42
DRC_S,2968,7
DRC_S,2823,28
DRC_S,2399,3
DRC_S,127,24
DRC_S,147,41
DRC_S,3207,31
DRC_S,539,38
DRC_S,2447,3
DRC_S,3065,31
DRC_S,3084,31
DRC_S,3204,44
DRC_S,2711,28
DRC_S,143,41
DRC_S,1854,29
DRC_S,131,42
DRC_S,154,26
DRC_S,2619,21
DRC_S,2419,30
DRC_S,556,19
DRC_S,2018,20
DRC_S,2933,7
DRC_S,3265,16
DRC_S,2335,30
DRC_S,96,8
DRC_S,3159,31
DRC_S,581,30
DRC_S,1864,29
DRC_S,2939,7
DRC_S,3194,19
DRC_S,2793,8
DRC_S,2345,3
DRC_S,319,48
DRC_S,3031,31
DRC_S,2927,1
DRC_S,2503,3
DRC_S,675,30
DRC_S,59,45
DRC_S,2656,8
DRC_S,3162,19
DRC_S,80,21
DRC_S,2851,8
DRC_S,3062,24
DRC_S,2740,22
DRC_S,3250,39
DRC_S,369,48
DRC_S,2340,3
DRC_S,3005,24
DRC_S,542,38
DRC_S,2921,7
DRC_S,2870,8
DRC_S,2900,8
DRC_S,3045,24
DRC_S,128,42
DRC_S,3185,44
DRC_S,614,3
DRC_S,625,45
DRC_S,2869,28
DRC_S,2920,8
DRC_S,1796,20
DRC_S,2315,30
DRC_S,3173,19
DRC_S,2779,8
DRC_S,6666,20
DRC_S,2646,8
DRC_S,2555,30
DRC_S,2620,22
DRC_S,2442,6
DRC_S,2455,6
DRC_S,376,48
DRC_S,2744,8
DRC_S,132,41
DRC_S,2584,45
DRC_S,216,43
DRC_S,2822,28
DRC_S,3163,26
DRC_S,137,41
DRC_S,3091,31
DRC_S,3246,39
DRC_S,3127,19
DRC_S,2984,4
DRC_S,3144,31
DRC_S,2301,25
DRC_S,2857,22
DRC_S,329,48
DRC_S,3208,44
DRC_S,2990,24
DRC_S,2680,28
DRC_S,2458,6
DRC_S,2312,3
DRC_S,3193,44
DRC_S,3145,4
DRC_S,537,38
DRC_S,2817,28
DRC_S,164,26
DRC_S,2280,3
DRC_S,3078,31
DRC_S,623,45
DRC_S,3188,44
DRC_S,2871,8
DRC_S,583,30
DRC_S,635,6
DRC_S,200,26
DRC_S,2815,28
DRC_S,2678,21
DRC_S,2290,25
DRC_S,3140,31
DRC_S,2782,28
DRC_S,543,38
DRC_S,3090,4
DRC_S,2297,3
DRC_S,2917,8
DRC_S,2768,28
DRC_S,2705,22
DRC_S,2293,3
DRC_S,2529,45
DRC_S,2891,8
DRC_S,3236,39
DRC_S,2735,28
DRC_S,2125,20
DRC_S,121,24
DRC_S,6512,35
DRC_S,2286,3
DRC_S,582,30
